"timestamp_utc","hostname","worker_pod","gpu","uuid","gpu_util_percent"
"2026-08-11T05:52:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:53:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","22"
"2026-08-11T05:53:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:54:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:54:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:55:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:55:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:56:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:56:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:57:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:57:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:58:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:58:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:59:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T05:59:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:00:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:00:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:01:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:01:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:02:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:02:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:03:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:03:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:04:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:04:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:05:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:05:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:06:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:06:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:07:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:07:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:08:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:08:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:09:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:09:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:10:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:10:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:11:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:11:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:12:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:12:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:13:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:13:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:14:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:14:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:15:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:15:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:16:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:16:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:17:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:17:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:18:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:18:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:19:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:19:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:20:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:20:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:21:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:21:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","75"
"2026-08-11T06:22:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:22:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:23:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:23:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","33"
"2026-08-11T06:24:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:24:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:25:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","61"
"2026-08-11T06:25:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:26:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:26:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:27:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:27:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","88"
"2026-08-11T06:28:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:28:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:29:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:29:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:30:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:30:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:31:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:31:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","73"
"2026-08-11T06:32:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","82"
"2026-08-11T06:32:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","49"
"2026-08-11T06:33:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","76"
"2026-08-11T06:33:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:34:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:34:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","67"
"2026-08-11T06:35:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:35:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","100"
"2026-08-11T06:36:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:36:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:37:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:37:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:38:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","46"
"2026-08-11T06:38:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","0"
"2026-08-11T06:39:16Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","95"
"2026-08-11T06:39:46Z","inst-1onle-devrel-rdma-pool","qwen3-32b-fp8-vllm-disagg-0-vllmprefillworker-7nkzt","1","GPU-9cd1f154-4163-c01c-fddf-41314d3399a4","45"
